h3_index,lat,lon,CSV_ADMI_CD,ADM_NM,GU_NM,Ds_v3,Hr,Fp,Cc,Ec,Od_v2,score_airspace,score_obstacle,score_noise,score_terrain,score_weather,score_construction,score_protected,Ra,composite_v3,zone,demand_grade,is_hub_v3,hub_rank_v3,is_hub_v2
8930e153463ffff,37.3865,127.1159,41135657,백현동,분당구,0.2946,0.2384,0.3398,0.2797,0.1988,0.4757,0.0,1.0,0.7892,1.0,0.8,1.0,0.6,0.6913,0.1037,로봇전용,C-보통,0,0.0,0
8930e1cd61bffff,37.4662,127.1515,41131625,위례동,수정구,0.4708,0.525,0.4066,0.443,0.359,0.6523,0.0,0.3,0.8457,1.0,0.8,1.0,0.6,0.6478,0.0972,로봇전용,B-높음,0,0.0,0
8930e1c8bb7ffff,37.4693,127.1387,41131625,위례동,수정구,0.4708,0.525,0.4066,0.443,0.359,0.6523,0.0,0.65,0.8354,1.0,0.8,1.0,0.6,0.7179,0.1077,로봇전용,B-높음,0,0.0,0
8930e026973ffff,37.3806,127.0945,41135650,판교동,분당구,0.1369,0.0968,0.1809,0.1276,0.1187,0.1817,0.0,1.0,0.9023,1.0,0.8,1.0,0.6,0.3767,0.0565,일반,D-낮음,0,0.0,0
8930e1c9ea7ffff,37.425,127.0825,41131640,고등동,수정구,0.1394,0.1689,0.1177,0.0919,0.1591,0.1562,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.0,0.0,부적합,D-낮음,0,0.0,0
8930e026e57ffff,37.3661,127.0514,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,1.0,1.0,0.8372,1.0,0.8,1.0,0.6,0.4223,0.4049,Hybrid,C-보통,0,0.0,0
8930e1c99c3ffff,37.4319,127.1066,41131640,고등동,수정구,0.1394,0.1689,0.1177,0.0919,0.1591,0.1562,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.0,0.0,부적합,D-낮음,0,0.0,0
8930e1c9a63ffff,37.3987,127.0986,41135650,판교동,분당구,0.1369,0.0968,0.1809,0.1276,0.1187,0.1817,0.0,0.9125,0.7326,1.0,0.8,1.0,0.6,0.5871,0.0881,일반,D-낮음,0,0.0,0
8930e1506b7ffff,37.3855,127.1683,41135580,서현1동,분당구,0.68,0.388,0.638,0.9968,0.6063,0.8988,0.0,1.0,0.9863,1.0,0.8,1.0,0.6,0.0,0.0,부적합,A-최우선,0,0.0,0
8930e026db7ffff,37.4069,127.0783,41131650,시흥동,수정구,0.1912,0.0966,0.2613,0.1288,0.3082,0.1828,0.0,0.9125,0.9006,1.0,0.8,0.4,0.6,0.5068,0.076,일반,D-낮음,0,0.0,0
8930e0268d3ffff,37.3789,127.0629,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,0.0,1.0,0.9966,1.0,0.8,1.0,0.6,0.5355,0.0803,일반,C-보통,0,0.0,0
8930e1524afffff,37.4449,127.1392,41131550,태평2동,수정구,0.1467,0.3504,0.076,0.057,0.0431,0.1592,0.0,0.65,0.505,1.0,0.8,1.0,0.6,0.5126,0.0769,일반,D-낮음,0,0.0,0
8930e1c8b17ffff,37.4625,127.1355,41131620,복정동,수정구,0.229,0.3984,0.1664,0.117,0.2038,0.2129,0.0,0.825,0.9811,1.0,0.8,1.0,0.6,0.5434,0.0815,일반,C-보통,0,0.0,0
8930e15335bffff,37.3606,127.1399,41135510,분당동,분당구,0.1296,0.2834,0.1398,0.0352,0.0552,0.0845,1.0,1.0,1.0,1.0,0.8,1.0,0.6,0.5418,0.4893,Hybrid,D-낮음,0,0.0,0
8930e1c8aafffff,37.4571,127.1219,41131620,복정동,수정구,0.229,0.3984,0.1664,0.117,0.2038,0.2129,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.0,0.0,부적합,C-보통,0,0.0,0
8930e02686bffff,37.3685,127.0777,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.5974,0.0896,로봇전용,C-보통,0,0.0,0
8930e026d4fffff,37.3889,127.0742,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,0.0,1.0,0.8389,1.0,0.8,1.0,0.6,0.5459,0.0819,일반,C-보통,0,0.0,0
8930e1c995bffff,37.4245,127.1086,41131650,시흥동,수정구,0.1912,0.0966,0.2613,0.1288,0.3082,0.1828,0.0,0.9125,0.8834,1.0,0.8,0.4,0.6,0.5108,0.0766,일반,D-낮음,0,0.0,0
8930e1523a7ffff,37.4233,127.1741,41133670,도촌동,중원구,0.2121,0.2827,0.1929,0.1258,0.1746,0.2851,0.0,1.0,0.8132,1.0,0.8,1.0,0.6,0.425,0.0638,일반,C-보통,0,0.0,0
8930e153253ffff,37.3558,127.1212,41135570,정자3동,분당구,0.1556,0.155,0.1864,0.2975,0.0387,0.0824,1.0,0.825,0.9743,1.0,0.8,1.0,0.6,0.4987,0.4028,Hybrid,D-낮음,0,0.0,0
8930e1533c3ffff,37.368,127.1379,41135510,분당동,분당구,0.1296,0.2834,0.1398,0.0352,0.0552,0.0845,0.0,0.65,0.9074,1.0,0.8,1.0,0.6,0.4765,0.0715,일반,D-낮음,0,0.0,0
8930e1c936fffff,37.4015,127.0648,41131650,시흥동,수정구,0.1912,0.0966,0.2613,0.1288,0.3082,0.1828,0.0,1.0,0.9983,1.0,0.8,0.4,0.6,0.5436,0.0815,일반,D-낮음,0,0.0,0
8930e026c47ffff,37.3842,127.0555,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.536,0.0804,일반,C-보통,0,0.0,0
8930e1c9853ffff,37.4198,127.0899,41131640,고등동,수정구,0.1394,0.1689,0.1177,0.0919,0.1591,0.1562,0.0,1.0,0.9931,1.0,0.8,1.0,0.6,0.4371,0.0656,일반,D-낮음,0,0.0,0
8930e1c9d37ffff,37.4478,127.1054,41131630,신촌동,수정구,0.028,0.0501,0.0271,0.0012,0.038,0.0147,0.0,1.0,0.9777,1.0,0.8,1.0,0.6,0.3899,0.0585,일반,E-부적합,0,0.0,0
8930e024903ffff,37.341,127.1252,41135670,구미동,분당구,0.3798,0.4201,0.3347,0.4625,0.3012,0.3673,1.0,0.5625,0.7926,1.0,0.8,0.34,0.6,0.5451,0.1436,Hybrid,B-높음,0,0.0,0
8930e152517ffff,37.4503,127.1528,41131600,산성동,수정구,0.0322,0.0594,0.0271,0.05,0.0,0.0129,0.0,0.5625,0.7275,1.0,0.8,0.65,0.6,0.4822,0.0723,일반,E-부적합,0,0.0,0
8930e15314bffff,37.3786,127.1441,41135510,분당동,분당구,0.1296,0.2834,0.1398,0.0352,0.0552,0.0845,0.0,0.9125,0.976,1.0,0.8,1.0,0.6,0.416,0.0624,일반,D-낮음,0,0.0,0
8930e152033ffff,37.4299,127.1563,41133660,하대원동,중원구,0.1504,0.2175,0.1098,0.0897,0.1161,0.2195,0.0,0.825,0.9297,1.0,0.8,1.0,0.6,0.3359,0.0504,일반,D-낮음,0,0.0,0
8930e15362fffff,37.3717,127.1199,41135530,수내2동,분당구,0.0328,0.0,0.0199,0.0527,0.0295,0.0825,0.0,0.3,0.8612,1.0,0.8,1.0,0.6,0.6407,0.0961,일반,E-부적합,0,0.0,0
8930e026177ffff,37.3787,127.042,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,1.0,1.0,1.0,1.0,0.8,1.0,0.6,0.0,0.408,드론전용,C-보통,0,0.0,0
8930e1c9267ffff,37.3968,127.0461,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.3544,0.0532,일반,C-보통,0,0.0,0
8930e1c9c2fffff,37.4356,127.0886,41131640,고등동,수정구,0.1394,0.1689,0.1177,0.0919,0.1591,0.1562,0.0,1.0,0.9606,1.0,0.8,1.0,0.6,0.4502,0.0675,일반,D-낮음,0,0.0,0
8930e152197ffff,37.4444,127.1654,41133530,금광1동,중원구,0.1143,0.1917,0.1348,0.0933,0.0176,0.1151,0.0,0.5625,0.7977,1.0,0.8,1.0,0.6,0.5041,0.0756,일반,D-낮음,0,0.0,0
8930e15267bffff,37.4127,127.1339,41135620,야탑1동,분당구,0.4302,0.2596,0.3922,0.554,0.4649,0.5538,0.0,1.0,0.5252,1.0,0.8,1.0,0.6,0.5241,0.0786,일반,B-높음,0,0.0,0
8930e153043ffff,37.3739,127.1253,41135530,수내2동,분당구,0.0328,0.0,0.0199,0.0527,0.0295,0.0825,0.0,0.7375,0.9434,1.0,0.8,1.0,0.6,0.7276,0.1091,일반,E-부적합,0,0.0,0
8930e1c9acbffff,37.4017,127.0858,41131650,시흥동,수정구,0.1912,0.0966,0.2613,0.1288,0.3082,0.1828,0.0,1.0,0.9966,1.0,0.8,0.4,0.6,0.5443,0.0816,일반,D-낮음,0,0.0,0
8930e153527ffff,37.4019,127.1408,41135640,야탑3동,분당구,0.2482,0.47,0.2326,0.0953,0.2688,0.0755,0.0,1.0,0.9863,1.0,0.8,1.0,0.6,0.4496,0.0674,일반,C-보통,0,0.0,0
8930e026a37ffff,37.3611,127.0797,41135665,구미1동,분당구,0.2718,0.208,0.2213,0.3151,0.3578,0.2731,1.0,1.0,0.9366,1.0,0.8,1.0,0.6,0.4185,0.4449,Hybrid,C-보통,0,0.0,0
8930e1c9b27ffff,37.4141,127.1235,41135620,야탑1동,분당구,0.4302,0.2596,0.3922,0.554,0.4649,0.5538,0.0,0.3875,0.868,1.0,0.8,1.0,0.6,0.7241,0.1086,로봇전용,B-높음,0,0.0,0
8930e1c9103ffff,37.4293,127.0593,41131640,고등동,수정구,0.1394,0.1689,0.1177,0.0919,0.1591,0.1562,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.5723,0.0858,일반,D-낮음,0,0.0,0
8930e0269dbffff,37.3837,127.0816,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,0.0,1.0,0.9983,1.0,0.8,1.0,0.6,0.3905,0.0586,일반,C-보통,0,0.0,0
8930e1cd683ffff,37.4736,127.1495,41131625,위례동,수정구,0.4708,0.525,0.4066,0.443,0.359,0.6523,0.0,0.7375,0.9314,1.0,0.8,1.0,0.6,0.6582,0.0987,로봇전용,B-높음,0,0.0,0
8930e15208fffff,37.4323,127.1486,41133660,하대원동,중원구,0.1504,0.2175,0.1098,0.0897,0.1161,0.2195,0.0,0.9125,0.94,1.0,0.8,1.0,0.6,0.3941,0.0591,일반,D-낮음,0,0.0,0
8930e152573ffff,37.4429,127.1548,41133525,중앙동,중원구,0.1068,0.2406,0.0874,0.0453,0.0165,0.112,0.0,0.825,0.5016,1.0,0.8,1.0,0.6,0.542,0.0813,일반,D-낮음,0,0.0,0
8930e1c8b73ffff,37.4551,127.1375,41131620,복정동,수정구,0.229,0.3984,0.1664,0.117,0.2038,0.2129,0.0,0.9125,0.9794,1.0,0.8,1.0,0.6,0.5126,0.0769,일반,C-보통,0,0.0,0
8930e02692fffff,37.3839,127.1026,41135650,판교동,분당구,0.1369,0.0968,0.1809,0.1276,0.1187,0.1817,0.0,0.9125,0.9931,1.0,0.8,1.0,0.6,0.5701,0.0855,일반,D-낮음,0,0.0,0
8930e026e13ffff,37.3718,127.0519,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,1.0,1.0,1.0,1.0,0.8,1.0,0.6,0.0,0.408,드론전용,C-보통,0,0.0,0
8930e15246bffff,37.4308,127.138,41133510,성남동,중원구,0.6301,1.0,0.3908,0.4586,0.3014,1.0,0.0,0.3,0.7223,1.0,0.8,0.34,0.6,0.4844,0.0727,일반,A-최우선,0,0.0,0
8930e152e33ffff,37.4253,127.1927,41133670,도촌동,중원구,0.2121,0.2827,0.1929,0.1258,0.1746,0.2851,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.5768,0.0865,로봇전용,C-보통,0,0.0,0
8930e1534cbffff,37.3895,127.1031,41135657,백현동,분당구,0.2946,0.2384,0.3398,0.2797,0.1988,0.4757,0.0,1.0,0.9863,1.0,0.8,1.0,0.6,0.5795,0.0869,로봇전용,C-보통,0,0.0,0
8930e153317ffff,37.3712,127.1461,41135510,분당동,분당구,0.1296,0.2834,0.1398,0.0352,0.0552,0.0845,0.0,0.3875,0.7223,1.0,0.8,1.0,0.6,0.4965,0.0745,일반,D-낮음,0,0.0,0
8930e024c83ffff,37.352,127.0842,41135665,구미1동,분당구,0.2718,0.208,0.2213,0.3151,0.3578,0.2731,1.0,0.9125,0.9383,1.0,0.8,1.0,0.6,0.4488,0.4167,Hybrid,C-보통,0,0.0,0
8930e1c8a6bffff,37.443,127.1207,41131540,태평1동,수정구,0.1997,0.4513,0.151,0.0916,0.0521,0.1865,0.0,1.0,0.8989,1.0,0.8,1.0,0.6,0.6644,0.0997,일반,D-낮음,0,0.0,0
8930e026827ffff,37.3791,127.0839,41135650,판교동,분당구,0.1369,0.0968,0.1809,0.1276,0.1187,0.1817,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.0,0.0,부적합,D-낮음,0,0.0,0
8930e026d0bffff,37.3946,127.0747,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,0.0,0.825,0.892,1.0,0.8,1.0,0.6,0.522,0.0783,일반,C-보통,0,0.0,0
8930e1c9917ffff,37.4352,127.1148,41131640,고등동,수정구,0.1394,0.1689,0.1177,0.0919,0.1591,0.1562,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.0,0.0,부적합,D-낮음,0,0.0,0
8930e152363ffff,37.4092,127.1729,41133670,도촌동,중원구,0.2121,0.2827,0.1929,0.1258,0.1746,0.2851,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.4152,0.0623,일반,C-보통,0,0.0,0
8930e15213bffff,37.4346,127.1751,41133570,상대원1동,중원구,0.5002,0.5088,0.291,0.1465,0.9372,0.6536,0.0,0.3,0.8372,1.0,0.8,0.4,0.6,0.4527,0.0679,일반,A-최우선,0,0.0,0
8930e0249c7ffff,37.3417,127.12,41135670,구미동,분당구,0.3798,0.4201,0.3347,0.4625,0.3012,0.3673,1.0,0.9125,0.9366,1.0,0.8,0.34,0.6,0.7773,0.2352,Hybrid,B-높음,0,0.0,0
8930e15320fffff,37.3591,127.1293,41135570,정자3동,분당구,0.1556,0.155,0.1864,0.2975,0.0387,0.0824,1.0,1.0,0.9657,1.0,0.8,1.0,0.6,0.5233,0.4725,Hybrid,D-낮음,0,0.0,0
8930e1c8963ffff,37.4732,127.1416,41131625,위례동,수정구,0.4708,0.525,0.4066,0.443,0.359,0.6523,0.0,0.3,0.8886,1.0,0.8,1.0,0.6,0.631,0.0946,로봇전용,B-높음,0,0.0,0
8930e1c932bffff,37.4072,127.0653,41131650,시흥동,수정구,0.1912,0.0966,0.2613,0.1288,0.3082,0.1828,0.0,1.0,1.0,1.0,0.8,0.4,0.6,0.4764,0.0715,일반,D-낮음,0,0.0,0
8930e026c03ffff,37.3898,127.056,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,0.0,1.0,0.9709,1.0,0.8,1.0,0.6,0.4609,0.0691,일반,C-보통,0,0.0,0
8930e1c980fffff,37.423,127.098,41131640,고등동,수정구,0.1394,0.1689,0.1177,0.0919,0.1591,0.1562,0.0,1.0,0.8954,1.0,0.8,1.0,0.6,0.4436,0.0665,일반,D-낮음,0,0.0,0
8930e15225bffff,37.4001,127.1433,41135640,야탑3동,분당구,0.2482,0.47,0.2326,0.0953,0.2688,0.0755,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.5684,0.0853,로봇전용,C-보통,0,0.0,0
8930e1c9bd3ffff,37.4139,127.1025,41131650,시흥동,수정구,0.1912,0.0966,0.2613,0.1288,0.3082,0.1828,0.0,1.0,0.844,1.0,0.8,0.4,0.6,0.4112,0.0617,일반,D-낮음,0,0.0,0
8930e024da3ffff,37.36,127.1111,41135570,정자3동,분당구,0.1556,0.155,0.1864,0.2975,0.0387,0.0824,1.0,0.7375,0.7926,1.0,0.8,1.0,0.6,0.6127,0.3304,Hybrid,D-낮음,0,0.0,0
8930e153107ffff,37.3892,127.1502,41135580,서현1동,분당구,0.68,0.388,0.638,0.9968,0.6063,0.8988,0.0,1.0,0.964,1.0,0.8,1.0,0.6,0.4698,0.0705,일반,A-최우선,0,0.0,0
8930e026133ffff,37.3844,127.0424,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.4082,0.0612,일반,C-보통,0,0.0,0
8930e1c920bffff,37.3992,127.0384,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.5429,0.0814,일반,C-보통,0,0.0,0
8930e1c9223ffff,37.4024,127.0466,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.545,0.0818,일반,C-보통,0,0.0,0
8930e152153ffff,37.4303,127.1642,41133570,상대원1동,중원구,0.5002,0.5088,0.291,0.1465,0.9372,0.6536,0.0,0.825,0.9674,1.0,0.8,0.4,0.6,0.4732,0.071,일반,A-최우선,0,0.0,0
8930e152637ffff,37.4234,127.14,41133660,하대원동,중원구,0.1504,0.2175,0.1098,0.0897,0.1161,0.2195,0.0,1.0,0.9829,1.0,0.8,1.0,0.6,0.3196,0.0479,일반,D-낮음,0,0.0,0
8930e02611bffff,37.3811,127.0343,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,1.0,1.0,1.0,1.0,0.8,1.0,0.6,0.0,0.408,드론전용,C-보통,0,0.0,0
8930e1cd2a7ffff,37.4629,127.1775,41133560,은행2동,중원구,0.1931,0.436,0.122,0.1345,0.032,0.1761,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.5703,0.0855,일반,D-낮음,0,0.0,0
8930e024c9bffff,37.3509,127.0815,41135665,구미1동,분당구,0.2718,0.208,0.2213,0.3151,0.3578,0.2731,1.0,1.0,0.8749,1.0,0.8,1.0,0.6,0.4212,0.4201,Hybrid,C-보통,0,0.0,0
8930e1cd69bffff,37.4725,127.1468,41131625,위례동,수정구,0.4708,0.525,0.4066,0.443,0.359,0.6523,0.0,0.9125,0.856,1.0,0.8,1.0,0.6,0.6022,0.0903,로봇전용,B-높음,0,0.0,0
8930e1c911bffff,37.4283,127.0566,41131640,고등동,수정구,0.1394,0.1689,0.1177,0.0919,0.1591,0.1562,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.5684,0.0853,일반,D-낮음,0,0.0,0
8930e026ed7ffff,37.3724,127.0467,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,1.0,1.0,0.9074,1.0,0.8,1.0,0.6,0.3356,0.4206,드론전용,C-보통,0,0.0,0
8930e1535d3ffff,37.4017,127.1198,41135610,이매2동,분당구,0.0422,0.0347,0.0328,0.045,0.0482,0.0551,0.0,1.0,0.8303,1.0,0.8,1.0,0.6,0.5655,0.0848,일반,E-부적합,0,0.0,0
8930e15204bffff,37.4182,127.1474,41133670,도촌동,중원구,0.2121,0.2827,0.1929,0.1258,0.1746,0.2851,0.0,1.0,0.9623,1.0,0.8,1.0,0.6,0.3401,0.051,일반,C-보통,0,0.0,0
8930e024d8bffff,37.3567,127.1029,41135662,금곡동,분당구,0.3242,0.3961,0.2918,0.2717,0.2575,0.4062,1.0,0.7375,0.9074,1.0,0.8,0.65,0.6,0.4509,0.2451,Hybrid,C-보통,0,0.0,0
8930e15252fffff,37.4462,127.1629,41133540,금광2동,중원구,0.2496,0.5099,0.1945,0.1227,0.0488,0.3262,0.0,0.9125,0.5011,1.0,0.8,1.0,0.6,0.5331,0.08,일반,C-보통,0,0.0,0
8930e0248a7ffff,37.3413,127.1121,41135670,구미동,분당구,0.3798,0.4201,0.3347,0.4625,0.3012,0.3673,1.0,0.65,0.9109,1.0,0.8,0.34,0.6,0.5996,0.1721,Hybrid,B-높음,0,0.0,0
8930e152c0bffff,37.4401,127.1887,41133570,상대원1동,중원구,0.5002,0.5088,0.291,0.1465,0.9372,0.6536,0.0,1.0,1.0,1.0,0.8,0.4,0.6,0.5516,0.0827,로봇전용,A-최우선,0,0.0,0
8930e1533dbffff,37.3669,127.1352,41135510,분당동,분당구,0.1296,0.2834,0.1398,0.0352,0.0552,0.0845,0.0,0.9125,0.9332,1.0,0.8,1.0,0.6,0.4259,0.0639,일반,D-낮음,0,0.0,0
8930e1c8b2fffff,37.4584,127.1456,41131620,복정동,수정구,0.229,0.3984,0.1664,0.117,0.2038,0.2129,0.0,1.0,0.9966,1.0,0.8,1.0,0.6,0.3324,0.0499,일반,C-보통,0,0.0,0
8930e152243ffff,37.4012,127.146,41135640,야탑3동,분당구,0.2482,0.47,0.2326,0.0953,0.2688,0.0755,0.0,1.0,0.9966,1.0,0.8,1.0,0.6,0.5422,0.0813,일반,C-보통,0,0.0,0
8930e026dcfffff,37.3952,127.0695,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,0.0,0.825,0.9623,1.0,0.8,1.0,0.6,0.5374,0.0806,일반,C-보통,0,0.0,0
8930e1506cfffff,37.3738,127.1594,41135510,분당동,분당구,0.1296,0.2834,0.1398,0.0352,0.0552,0.0845,0.0,1.0,0.9931,1.0,0.8,1.0,0.6,0.5598,0.084,일반,D-낮음,0,0.0,0
8930e1c99dbffff,37.4308,127.1039,41131640,고등동,수정구,0.1394,0.1689,0.1177,0.0919,0.1591,0.1562,0.0,1.0,0.9057,1.0,0.8,1.0,0.6,0.4043,0.0606,일반,D-낮음,0,0.0,0
8930e152427ffff,37.4414,127.1442,41131530,신흥3동,수정구,0.1797,0.344,0.1023,0.1304,0.0388,0.2626,0.0,0.825,0.5011,1.0,0.8,1.0,0.6,0.5706,0.0856,일반,D-낮음,0,0.0,0
8930e1532d3ffff,37.3621,127.1165,41135570,정자3동,분당구,0.1556,0.155,0.1864,0.2975,0.0387,0.0824,0.0,0.825,0.8183,1.0,0.8,1.0,0.6,0.6159,0.0924,일반,D-낮음,0,0.0,0
8930e1c8a27ffff,37.4536,127.1268,41131620,복정동,수정구,0.229,0.3984,0.1664,0.117,0.2038,0.2129,0.0,0.9125,0.8234,1.0,0.8,1.0,0.6,0.557,0.0835,로봇전용,C-보통,0,0.0,0
8930e026cc7ffff,37.3905,127.0508,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,0.0,0.825,0.9674,1.0,0.8,1.0,0.6,0.384,0.0576,일반,C-보통,0,0.0,0
8930e1c98d3ffff,37.4261,127.0852,41131640,고등동,수정구,0.1394,0.1689,0.1177,0.0919,0.1591,0.1562,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.0,0.0,부적합,D-낮음,0,0.0,0
8930e1c9db7ffff,37.4541,127.1006,41131630,신촌동,수정구,0.028,0.0501,0.0271,0.0012,0.038,0.0147,0.0,1.0,0.8869,1.0,0.8,1.0,0.6,0.4352,0.0653,일반,E-부적합,0,0.0,0
8930e024983ffff,37.3474,127.1205,41135665,구미1동,분당구,0.2718,0.208,0.2213,0.3151,0.3578,0.2731,1.0,0.475,0.9074,1.0,0.8,1.0,0.6,0.7437,0.2874,Hybrid,C-보통,0,0.0,0
8930e1531cbffff,37.3849,127.1394,41135580,서현1동,분당구,0.68,0.388,0.638,0.9968,0.6063,0.8988,0.0,0.9125,0.7995,1.0,0.8,1.0,0.6,0.5548,0.0832,로봇전용,A-최우선,0,0.0,0
8930e1c9313ffff,37.4113,127.0551,41131650,시흥동,수정구,0.1912,0.0966,0.2613,0.1288,0.3082,0.1828,0.0,1.0,0.9983,1.0,0.8,0.4,0.6,0.0,0.0,부적합,D-낮음,0,0.0,0
8930e1536afffff,37.378,127.1152,41135520,수내1동,분당구,0.4597,0.2856,0.276,0.8209,0.4778,0.489,0.0,0.3,0.8989,1.0,0.8,1.0,0.6,0.6421,0.0963,로봇전용,B-높음,0,0.0,0
8930e1c9cafffff,37.4419,127.0839,41131640,고등동,수정구,0.1394,0.1689,0.1177,0.0919,0.1591,0.1562,0.0,1.0,1.0,1.0,0.8,1.0,0.6,0.5445,0.0817,일반,D-낮음,0,0.0,0
8930e152217ffff,37.4108,127.1494,41135640,야탑3동,분당구,0.2482,0.47,0.2326,0.0953,0.2688,0.0755,0.0,1.0,0.988,1.0,0.8,1.0,0.6,0.5191,0.0779,일반,C-보통,0,0.0,0
8930e1c894bffff,37.4699,127.1335,41131625,위례동,수정구,0.4708,0.525,0.4066,0.443,0.359,0.6523,0.0,0.9125,0.9554,1.0,0.8,1.0,0.6,0.453,0.0679,일반,B-높음,0,0.0,0
8930e1530c3ffff,37.3802,127.1206,41135530,수내2동,분당구,0.0328,0.0,0.0199,0.0527,0.0295,0.0825,0.0,0.9125,0.9571,1.0,0.8,1.0,0.6,0.6801,0.102,일반,E-부적합,0,0.0,0
8930e1535a7ffff,37.4082,127.1361,41135630,야탑2동,분당구,0.1277,0.1182,0.0652,0.0929,0.0894,0.3241,0.0,0.825,0.7909,1.0,0.8,1.0,0.6,0.5582,0.0837,일반,D-낮음,0,0.0,0
8930e1cd27bffff,37.4477,127.1736,41133540,금광2동,중원구,0.2496,0.5099,0.1945,0.1227,0.0488,0.3262,0.0,0.65,0.9297,1.0,0.8,1.0,0.6,0.4284,0.0643,일반,C-보통,0,0.0,0
8930e026ab7ffff,37.3674,127.075,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,0.0,1.0,0.9332,1.0,0.8,1.0,0.6,0.5406,0.0811,일반,C-보통,0,0.0,0
8930e1c9ba7ffff,37.4204,127.1188,41131650,시흥동,수정구,0.1912,0.0966,0.2613,0.1288,0.3082,0.1828,0.0,0.9125,0.9777,1.0,0.8,0.4,0.6,0.7165,0.1075,일반,D-낮음,0,0.0,0
8930e1536dbffff,37.3715,127.0989,41135662,금곡동,분당구,0.3242,0.3961,0.2918,0.2717,0.2575,0.4062,0.0,1.0,0.7703,1.0,0.8,0.65,0.6,0.5518,0.0828,로봇전용,C-보통,0,0.0,0
8930e15210fffff,37.4336,127.1724,41133570,상대원1동,중원구,0.5002,0.5088,0.291,0.1465,0.9372,0.6536,0.0,0.3,0.844,1.0,0.8,0.4,0.6,0.4517,0.0678,일반,A-최우선,0,0.0,0
8930e1cd657ffff,37.4634,127.1513,41131625,위례동,수정구,0.4708,0.525,0.4066,0.443,0.359,0.6523,0.0,1.0,0.9983,1.0,0.8,1.0,0.6,0.5465,0.082,일반,B-높음,0,0.0,0
8930e0269afffff,37.3902,127.0979,41135650,판교동,분당구,0.1369,0.0968,0.1809,0.1276,0.1187,0.1817,0.0,1.0,0.6863,1.0,0.8,1.0,0.6,0.6322,0.0948,일반,D-낮음,0,0.0,0
8930e0249afffff,37.346,127.1308,41135670,구미동,분당구,0.3798,0.4201,0.3347,0.4625,0.3012,0.3673,1.0,1.0,0.9829,1.0,0.8,0.34,0.6,0.5423,0.2177,Hybrid,B-높음,0,0.0,0
8930e026e93ffff,37.3781,127.0471,41135680,운중동,분당구,0.247,0.2067,0.2917,0.206,0.221,0.3439,1.0,1.0,0.9383,1.0,0.8,1.0,0.6,0.3515,0.4356,일반,C-보통,0,0.0,0
8930e152007ffff,37.4288,127.1536,41133660,하대원동,중원구,0.1504,0.2175,0.1098,0.0897,0.1161,0.2195,0.0,0.825,0.8989,1.0,0.8,1.0,0.6,0.3743,0.0561,일반,D-낮음,0,0.0,0
